Y,X
16792.97098,10873.27455
17831.13253,10874.22088
18293.1841,10879.77269
16978.99824,10883.17694
17907.88223,10886.45396
16608.02788,10888.42379
17850.04007,10896.06511
17969.79132,10904.44118
16692.84375,10902.09495
18335.91615,10895.77329
18184.78875,10907.84271
17815.37849,10909.09307
17867.94436,10914.70325
16623.08004,10913.55198
17891.69329,10914.3983
18334.66201,10915.21229
16822.15077,10911.42784
17005.09719,10908.39642
17838.92296,10926.35498
17934.13957,10924.61689
16964.69083,10930.56629
17997.45811,10925.84459
18334.34244,10936.82958
17907.22174,10946.17207
18300.06143,10938.33959
17865.9526,10949.10994
17831.20482,10942.29317
18194.52733,10958.62405
18332.39022,10961.96978
18397.65032,10973.0182
17942.25828,10958.74503
17975.96536,10961.6097
17843.37406,10975.72218
17950.61609,10981.9801
16809.5,10968
17885.26941,10971.42922
16716.8311,10976.91639
16844.41346,10980.53571
17986.13131,10976.57576
17877.25493,10996.81081
18325.75549,11002.44986
17728.46655,10992.85267
16901.25335,11003.36842
17922.24921,11003.18239
17983.07177,11004.50035
17952.76077,11000.57895
16703.33202,11007.83399
17848.71762,11018.02489
17363.94388,11005.3852
17034.23536,11014.08729
18392.23677,11008.19499
17717.55583,11028.2776
17145.2848,11023.80437
17352.671,11027.03824
18392.61589,11024.6468
18247.9156,11019.65473
18274.98156,11026.1898
17957.11259,11030.58327
18127.11785,11025.85653
17913.08361,11036.96455
16934.22676,11030.99591
18312.0609,11039.62607
16741.29812,11033.76878
17840.98421,11056.83326
16952.52941,11047.59838
17883.61015,11051.94924
17996.99107,11050.49926
16655.56577,11052.04144
16968.79683,11049.59365
16622.99469,11072.06551
18387.07035,11065.93495
16764.60277,11069.58814
17956.92987,11063.24156
18025.43418,11067.8545
17907.5126,11084.52621
17974.5,11076.29167
17868.86246,11095.13467
18377.20937,11100.73847
16883.92675,11097.70617
17828.6098,11100.50875
18415.92216,11101.67665
17938.11186,11096.72203
18260.92461,11104.36785
18106.10291,11107.83268
16863.03315,11102.94199
17799.37755,11110.7619
17011.59026,11118.91117
16611.46563,11128.30758
16777.53537,11112.62219
17884.26302,11125.85099
18317.1756,11120.21872
17913.35744,11125.68911
17947.71467,11120.86549
17266.44536,11129.61791
18261.4152,11142.82558
18294.207,11123.78717
18367.59454,11146.56981
17824.78175,11153.87817
17853.612,11135.73542
18411.25788,11142.75101
17191.17028,11137.73102
16570,11132
17673.58888,11140.67228
16986.72735,11144.42332
16960.18238,11140.29366
17938.36498,11149.07704
17376.71127,11151.8037
17886.76764,11161.63301
16595.78433,11166.15832
16621.56481,11155.25
17793.92028,11174.15706
16624.5421,11188.02646
16922.51816,11181.95841
17449.89637,11187.52332
17892.62568,11193.89402
17954.44699,11182.40401
16969.27487,11186.67016
17840.09127,11206.67587
16959.03365,11194.1875
17560.23885,11202.56992
17795.7056,11206.61349
17943.66321,11214.78585
17536.07092,11200.70922
18213.49045,11222.26433
17871.74468,11210.58723
16916.06413,11220.1061
18095.6284,11217.82553
18370.24523,11219.19346
18395.79872,11223.15645
17781.20643,11229.47163
17634.73618,11231.46466
18260.38078,11222.5605
17882.9309,11236.37419
16512.77282,11233.61156
17853.0035,11235.75175
16490.37056,11241.1269
17827.93139,11253.47084
16913.97053,11253.59053
16660.09231,11257.11154
17789.77368,11257.60526
17427.84911,11256.70947
18379.18453,11272.23753
17759.19373,11280.20177
17857.53641,11267.11101
17402.552,11257.692
17750.57348,11258.85663
17805.2819,11280.60884
16931.76115,11280.55404
17338.26169,11273.45765
17893.73535,11283.46215
17934.95965,11285.04842
17408.34423,11284.90372
17247.46393,11288.78958
18280.04987,11292.07825
17865.18039,11301.65674
16958.21968,11295.09611
16511.86598,11304.86879
17753.11597,11315.50252
17842.26941,11297.11416
18179.42744,11307.52419
17304.39703,11308.66754
17525.80829,11310.64045
17798.60597,11315.05966
18347.31731,11303.58974
18380.8366,11317.16776
16458.50171,11314.23208
16952.62047,11317.07241
16815.53974,11321.21575
18347.2606,11326.71776
16901.52435,11336.74513
17847.68032,11332.17831
17816.54436,11343.58398
18115.98555,11337.36376
17442.9169,11328.47091
17472.08993,11336.13001
16614.5334,11337.18117
17718.28656,11359.2332
16553.01962,11343.78577
18034.48607,11353.47131
17777.03435,11351.66294
16988.5,11345
18333.97917,11363.33132
16456.30625,11356.13839
17864.71014,11359.42151
17566.05803,11356.19714
18238.22033,11361.6412
17902.8532,11368.97392
17946.97271,11367.42518
16964.49656,11371.39036
18263.1475,11378.64004
16710.97163,11382.12687
17772.70946,11384.58109
16880.45483,11388.4167
18138.8868,11402.61339
17967.50813,11396.99935
18336.42386,11397.15442
17725.01466,11392.43842
17814.14615,11390.61795
16780.66474,11398.69515
17855.92114,11400.07361
18249.94352,11406.11879
18286.41611,11406.4218
17521.72324,11420.93164
17828.92009,11417.44292
17746.88679,11419.32075
17781.01618,11421.56133
17685.02577,11414.35567
17104.99496,11427.4521
18345.75657,11429.94606
17490.48677,11435.12346
17720.42439,11429.30732
17728.51828,11453.0436
17819.73723,11447.67792
16402.0805,11447.5771
16511.07046,11455.10372
17761.71484,11448.44509
16746,11441
18256.10388,11450.60583
16654.62611,11444.30564
17698.55556,11447.16402
17788.8806,11462.21891
18338.36579,11485.01359
16639.11502,11463.41373
16727.2459,11450.29508
16984.87879,11463.87236
17968.89554,11469.65556
17088.68798,11475.19907
16724.69831,11464.01017
17750.61059,11469.60125
17438.19648,11483.47018
17602.37666,11477.58065
17709.29944,11484.21792
16854.21199,11491.14276
17846.2881,11491.25119
18201.57874,11485.02953
17812.08616,11495.80033
17781.43882,11488.52743
18180.82935,11498.18203
17734.8035,11503.03898
18223.06383,11489.0383
17165.56175,11499.17923
17620.11092,11495.38567
18233.36782,11495.21456
17765.43728,11503.15505
16440.9958,11510.50756
16961.18627,11512.03631
17919.16667,11509.65842
17361.49962,11514.93928
17780.64192,11505.16157
17680.79618,11518.10191
17636.06091,11521.15309
17794.06208,11522
18082.92774,11530.85935
17709.68545,11533.33818
18268.30372,11533.80466
18336.59753,11540.74025
17736.99495,11543.67845
17770.15976,11545.28109
16481.92254,11551.46287
16821.53352,11544.56776
17138.57864,11549.97772
18197.10884,11548.47695
16436.37961,11546.41725
17688.24036,11549.89342
18358.63581,11558.54021
17803.74949,11563.22811
16808.69507,11575.65446
17652.60976,11564.43089
17267.90684,11568.32783
17700.15764,11564.74877
18331.65306,11568.76871
17722.29936,11580.6588
17238.40111,11575.89415
18227.29746,11583.81365
17325.67665,11586.45198
17582.37339,11589.05295
18328.37241,11585.73103
17690.95446,11593.38054
17652.31854,11589.56789
16761.23946,11586.06175
17202.67402,11591.01055
17766.79903,11591.88493
16701.10212,11588.02119
17736.81624,11607.04975
16878.6128,11604.2416
16995.68998,11607.50777
17630.89744,11599.02991
17807.76641,11605.42824
17653.69805,11613.62662
16789.36124,11614.16667
18132.21616,11614.72289
18238.49447,11614.4104
18316.92292,11613.44745
16652.45297,11618.65284
18104.29132,11609.45661
17777.71894,11627.36025
18031.44122,11624.48626
17017.56,11621.22462
18212.41967,11628.50243
17682.71184,11631.76558
17209.48093,11631.80514
17642.15201,11647.98965
18261.04146,11636.54312
16440.61851,11632.47565
18309.165,11643.91917
17861.35294,11627.43891
17068.64923,11642.03859
17756.65899,11644.16935
17845.74603,11642.06069
16780.3747,11646.21868
17246.51689,11638.05405
17239.16102,11647.65254
17734.52462,11660.92818
17700.08166,11665.36441
17818.98127,11658.86142
16503.34037,11667.38259
16671.16129,11678.39385
17620.89624,11680.67444
17807.95419,11687.14404
16588.35899,11680.81569
17945.86311,11673.67947
16457.5343,11675.08845
17670.2679,11687.3235
16921.89831,11673.55085
16484.67507,11702.12021
18305.01139,11694.12049
16957.76949,11685.07119
16933.29493,11696.52107
17025.33264,11698.23416
17718.28448,11705.63391
17760.73181,11700.46216
17580.48895,11693.23204
17615.0261,11713.03313
18335.78706,11705.81882
16862.01838,11697.90809
16849.34218,11702.15044
18235.42649,11704.14305
18133.72865,11703.52372
18203.75896,11708.11753
16407.63093,11713.83681
17678.52294,11724.63514
16862.40639,11719.98402
16851.47511,11734.61765
17600.72947,11745.34238
16830,11731
17649.66953,11747.46658
17769.14708,11747.19533
16722.07789,11743.98995
18121.83287,11747.82641
16385.13222,11756.46276
17701.79516,11758.45081
17194.32729,11759.407
17964.91584,11756.03465
16719.72673,11764.24625
17735.48658,11766.04201
17946.81053,11764.30526
18005.99415,11770.99498
17616.62622,11777.74128
17676.10454,11783.69051
18276.62164,11804.67518
17222.25425,11778.81882
17859.87476,11775.87084
16832.98449,11782.21241
17805.58892,11785.96609
18148.32435,11786.0847
16644.77798,11790.90139
16381.10588,11788.90235
17713.27792,11798.06369
16992.52762,11796.27398
16496.99102,11800.53743
17584.92332,11807.89669
16355.55655,11794.77381
16876.1759,11802.29642
18081.27273,11814.00274
17636.14399,11810.60658
17664.92706,11819.4665
17982.77034,11827.39669
16544.64837,11822.63008
18177.16794,11832.32184
18014.01956,11830.68215
16675.94459,11832.06434
17733.73963,11833.69241
17549.17647,11824.86397
17604.55473,11832.29104
16743.98122,11833.63146
17565.70191,11845.53054
17675.0101,11843.75455
18265.68768,11846.96774
17043.49483,11845.96552
17695.72862,11858.93401
18198.93908,11869.98134
16662.47093,11861.03372
17638.87063,11866.16797
17589.04217,11864.67691
16853.34372,11866.90742
17857.80437,11870.84978
16696.46212,11879.90512
18159.4384,11882.25
16630.57443,11873.60305
16599.42118,11878.2968
16311.79275,11889.20402
17486.57198,11894.36064
17544.51076,11892.58848
17600.78715,11903.01965
16580.27157,11886.58466
17700.02211,11899.63459
16610.27042,11903.50235
18114.95574,11898.00813
16848.15858,11900.25243
17661.07928,11905.15856
17367.59797,11906.01858
16281.24342,11909.03383
18253.14317,11913.87554
17564.81704,11921.63049
17288.77593,11917.07469
17630.25052,11922.64405
17528.8682,11928.96932
18300.56111,11934.0873
16683.50863,11928.93401
17155.93192,11931.0506
18108.2671,11932.23236
16274.29122,11940.59208
16448.60411,11936.62039
17992.63168,11940.72376
18253.10574,11978.33806
17582.71897,11955.31323
17287.03841,11946.41741
16735.41009,11943.15931
16584.07171,11952.25
16705.14987,11951.83943
17637.87109,11951.18555
17071.13967,11956.49614
17515.39777,11959.38595
17193.87599,11960.2595
17659.09717,11962.78347
17555.79562,11966.79666
17136.55415,11963.38591
18152.61645,11974.35179
16379.16317,11976.82714
17489.43909,11986.5665
17613.18111,11980.37524
16526.20466,11980.05238
17280.88067,11990.48733
17647.77479,11997.89635
16271.27478,11992.31826
17575.84309,12002.27305
17448.66624,11993.49806
18218.37828,12004.83071
16247.86913,12003.81292
18109.8746,12004.55016
16326.09886,12009.50856
17695.41528,11999.62791
17681.1139,12008.07915
16458.15859,12016.33114
17475.07308,12018.23708
17515.29346,12011.85327
17441.891,12009.34597
16350.57333,12020.6619
17552.19058,12027.57459
17702.71366,12014.6696
16135.87605,12023.79182
16800.59933,12022.39509
16762.24122,12023.274
18213.21697,12050.15
17935.53683,12031.54995
17019.61643,12037.61571
17443.02092,12022.84937
17596.00614,12039.24646
17062.30798,12031.2218
16574.94664,12029.83477
17517.57047,12030.75168
18153.27573,12032.17282
17638.18884,12036.25751
16442.65517,12035.94089
17463.65613,12042.37945
16959.65686,12034.35294
16956.87283,12046.08671
17450.644,12040.792
17908.15436,12052.27212
16463.94456,12045.53593
17482.91892,12054.42015
17521.86295,12056.75541
18068.51633,12051.3804
16439.17439,12051.13245
17433.4631,12057.55069
16387.65403,12057.85782
16620.49396,12066.10878
17810.56575,12067.6422
16352.42288,12070.11962
16299.00203,12068.74442
16279.725,12071.40455
17548.63117,12079.82424
16262.35484,12072
18166.54962,12084.53279
17784.2532,12074.04859
17488.90206,12086.39089
17732.1532,12081.61746
18201.22727,12099.26377
17416.04767,12083.50511
17451.40374,12079.8262
16369.62003,12097.72107
17383.37946,12105.29489
17000.31758,12100.35406
18120.65312,12100.88111
17512.51032,12095.72566
17566.78972,12099.76402
17878.29243,12110.89106
17963.10135,12111.62669
17425.56347,12114.43329
17468.92297,12110.08773
18231.93634,12102.43326
16542.98075,12108.87488
16082,12102
17612.89826,12109.04016
18061.7468,12118.14613
16293.25943,12109.83409
17678.35294,12105.13725
17334.07282,12102.8835
17354.95261,12104.70616
17345.39264,12116.29243
16116.89173,12111.12598
16179.9721,12124.32526
17324.92884,12115.20225
16051.49921,12122.05705
17103.37684,12129.6765
18209.02242,12155.39794
17508.66963,12139.10038
17392.88112,12148.19008
16664.19815,12136.34908
17356.44974,12137.15212
17440.3564,12146.30911
17602.43556,12145.80698
17126.48796,12148.39537
16532.18908,12151.32681
16699.47039,12143.82064
16216.65615,12145.85489
17486.43422,12167.46524
17233.68856,12161.76886
17462.50505,12165.63763
16203.69759,12158.30241
17350.56413,12166.79833
16148.12286,12169.27838
17830.48257,12186.10806
17570.98457,12177.71227
17391.01713,12183.47208
16392.83713,12183.09982
16850.0448,12185.0243
17164.65629,12187.46535
17435.42174,12185.62435
17226.9675,12186.20975
17343.09653,12199.49024
17203.16295,12185.09375
17316.75658,12209.56669
16425.43694,12195.94304
17646.0663,12200.48564
17982.74317,12194.85337
18125.47583,12194.12512
17370.85148,12207.64619
17477.55181,12203.089
17261.09613,12208.67288
17549.2161,12212.06036
17582.86039,12214.49369
17435.58586,12212.26061
17957.58269,12209.6182
18193.89673,12203.67003
18079,12204
18167.3736,12227.45643
17292.00312,12211.84424
17404.44025,12224.26595
17694.65164,12225.27186
16214.69165,12225.14042
16483.87378,12229.60176
16393.06302,12232.36153
16458.89228,12228.86535
16305.00077,12235.47186
17931.64597,12239.87439
17279.64505,12231.96246
17376.5782,12251.91662
16963.70889,12250.68568
17053.72851,12246.88326
17880.3298,12248.46661
17424.16745,12257.16678
17448.93838,12242.40056
17343.54661,12250.04661
17295.02106,12258.69816
16546.51364,12268.48205
17163.06116,12263.78838
18031.48493,12270.37556
16747.88974,12257.38205
16282.36329,12266.14593
17250.3539,12264.92545
17736.56848,12266.2
18106.96975,12268.89801
17475.69939,12277.27841
17808.18233,12274.6308
17341.36551,12286.3313
16410.95183,12282.85142
17246.23941,12297.82381
17210.90207,12293.66855
17296.1078,12295.17125
17718.50782,12299.54022
17452.08155,12287.59227
16494.12404,12295.73654
16081.57576,12290.93113
16346.39801,12295.42952
17537.85077,12309.39381
17786.65005,12303.17073
18016.64377,12302.1885
18082.56753,12311.73898
17149.02001,12313.47304
16069.26265,12313.55655
16671.15673,12303.42826
16648.26842,12312.07895
17972.09741,12318.2011
17447.67353,12311.60147
17275.29888,12326.56215
17394.86074,12324.37073
17198.6817,12331.32631
16517.25493,12323.15175
16312.62012,12323.25826
16359.93849,12333.02972
17435.32524,12325.57282
17001.98339,12320.96013
17246.28387,12336.04
17423.48163,12324.02449
17600.74054,12333.16528
16993.95932,12331.61017
17346.05064,12341.0426
17309.85762,12340.05877
16823.0086,12345.90544
17940.85611,12352.11131
17633.16044,12355.7498
16000.36782,12348.73563
16077.63926,12347.36074
17731.83848,12359.99649
16033.27722,12364.67215
17275.47263,12372.39947
15953.20643,12376.63803
16399.35427,12361.51852
17159.98623,12367.24012
17325.02627,12379.8563
17445.27426,12370.49156
17209.90476,12368.95489
18066.26533,12378.76223
17191.82677,12364.06299
16313.88835,12384.94369
15921.43048,12370.67647
17246.46553,12384.97902
17218.05006,12387.25885
16335.6414,12376.66181
17187.91707,12378.8
17653.11798,12378.26966
16007.74615,12379.71923
17976.5967,12388.1379
17869.18296,12387.6852
16224.77616,12392.53777
17100.51862,12383.35904
17121.8405,12394.33961
17815.07587,12393.65133
17510.57523,12396.17041
17156.08333,12402.87646
17698.10157,12404.92322
17065.64069,12410.73896
16983.43037,12401.42408
16933.63618,12406.15131
17099.84979,12405.30901
17262.91449,12410.81326
15919.12285,12416.63452
17452.32896,12412.82569
16181.05155,12416.29096
16660.05396,12413.91727
17391.50803,12422.70396
17214.94185,12445.91389
17151.94604,12435.75379
17116.72119,12422.01115
17092.68259,12435.75
18045.41705,12443.2108
17783.84967,12437.60628
18012.89543,12435.67575
17292.12969,12442.59066
16918.33621,12450.3829
17681.72357,12448.99321
16167.21393,12451.35697
15828.78074,12454.31939
15996.77673,12458.75213
17040.6211,12457.93405
17237.95341,12451.77419
17058.78481,12468.50158
17847.25112,12460.1157
16996.86585,12470.28049
17080.31294,12469.74353
15903.46122,12475.89851
17691.12552,12479.20231
17025.64532,12472.23153
16066.46195,12480.12444
16379.56515,12483.87652
17601.10515,12477.90828
17128.98547,12479.86337
17189.4532,12481.52956
16962.93065,12493.99505
17095.63282,12493.70787
17153.4461,12490.66833
17621.65089,12497.36928
17805.25203,12492.87444
16817.81288,12488.14417
17042.64219,12493.25781
15860.00338,12503.62915
16999.29357,12503.49732
17982.12596,12501.57593
16494.10896,12515.2615
16191.59003,12501.52391
17746.03229,12504.78875
17779.7082,12499.88525
17060.09851,12503.57313
16933.79397,12513.40862
17590.63844,12512.50048
17024.89551,12521.54025
17104.05372,12529.94684
16155.77736,12518.24528
17062.78715,12527.93333
17915.72018,12527.69454
16985.62296,12533.87704
17172.54128,12533.12725
17805.55697,12536.08914
16675.28478,12528.94783
16080.35934,12537.50827
17667.24712,12546.23738
15831.65955,12549.69573
17712.62329,12555.01113
16058.88811,12562.36509
17344.44566,12565.41287
18014.82459,12553.81967
17013.49675,12558.26008
17074.09267,12568.44792
17782.35509,12566.53017
17505.392,12566.53526
16923.67105,12562.33741
17994.17573,12559.63598
17236.6263,12559.19723
17216.13971,12580.3927
17256.81828,12570.85573
17814.53683,12574.57643
15921.51321,12573.29308
16979.399,12569.601
16711.0375,12581.7425
16888.39877,12574.75767
17673.60472,12574.60472
17700.38679,12576.37736
16299.01006,12587.65061
16908.25989,12579.17797
17581.18692,12597.9884
16135.25672,12589.63038
16899.61176,12589.17647
16999.12118,12595.82124
16423.72018,12596.84123
17178.63922,12589.62353
16940.19373,12588.29345
16162.85756,12598.33109
16958.7629,12602.77827
16915.13422,12608.88232
17053.94931,12605.81597
16363.04426,12609.01148
17930.485,12616.71985
17218.94812,12614.53041
17324.33464,12616.05404
17401.85288,12614.21571
17986.16154,12611.61385
15743.60626,12625.83251
17893.79112,12614.04961
16841.9951,12621.238
17291.59429,12614.04
17031.43783,12629.60946
17654.54755,12626.1031
16878.6506,12629.98795
17533.57029,12630.62103
15988.21457,12621.25101
16789.9703,12622.69307
17903.1237,12635.76602
17958.20273,12635.7483
17837.05211,12631.77384
16921.08003,12639.46782
17869.67584,12642.29732
16510.40201,12628.40201
16808.01389,12626.58333
17128.80157,12643.03739
17623.13821,12642.07375
17484.77683,12643.11584
15707.84384,12633.42943
16993.21555,12644.0098
17184.59983,12643.51827
16800.21176,12639.2549
17447.11447,12652.26671
15700.65067,12644.65333
16615.69686,12647.81882
16757.07451,12647.2732
17408.36707,12653.1681
15944.75962,12646.94423
16853.24285,12657.36023
16821.84018,12659.77371
16307.60303,12659.26409
17524.02667,12655.08
17903.02137,12663.34635
17036.94277,12663.83759
17066.70321,12662.46949
17938.90427,12664.72833
16689.19422,12660.80578
16892.66391,12664.40312
17508.52259,12669.0232
15685.16323,12670.18299
16790.93121,12673.57998
16122.73962,12663.06226
16975.79329,12680.95116
17571.64533,12675.2699
17108.17414,12679.60499
17726.92587,12678.45367
16873.99105,12693.17631
16109.3287,12686.75185
16701.92035,12677.4823
16723.28571,12681.30195
15917.40074,12689.46154
16755.45415,12691.34934
16766.26471,12687.61765
17486.96433,12693.86369
16018.37367,12698.6242
16700.03885,12701.96485
17403.56524,12706.00926
16730.97143,12698.15238
16828.27961,12705.56311
17738.77602,12708.13197
17799.93152,12710.00527
16679.32787,12701.89344
15661.59155,12705.83521
17828.92934,12706.26575
17206.87538,12716.81851
17333.54801,12711.17799
16751.19289,12718.12246
17486.81071,12711.85
15700.16148,12713.81579
16209.1531,12718.51062
16669.87109,12710.82031
16799.11075,12722.65319
17066.84375,12718.33036
17356.45,12713.61389
16646.84678,12724.12143
16489.07442,12715.34186
16895.62759,12729.4975
17651.05041,12735.20542
16015.40215,12739.68472
16624.66364,12726.16818
16182.7533,12725.55066
16189.69161,12743.56569
16947.68526,12738.58868
17431.14673,12740.29585
15868,12732
17518.58584,12747.24193
16741.01186,12751.24911
17325.16337,12741.33168
17268.77991,12751.82445
17302.67129,12758.67476
16667.32342,12755.01171
17184.76471,12754.65376
17366.44358,12761.57652
17001.13662,12764.06154
16705.17527,12781.13776
17677.165,12759.773
16784.91315,12763.99531
15987.5963,12771.53016
16641.3045,12776.19696
15951.94844,12775.71547
17079.20349,12771.31038
17415.05059,12770.06865
16507.46624,12777.45255
16966.00444,12783.96193
16890.75974,12772.27597
17059.89667,12778.51333
16894.52033,12783.03252
16759.47643,12782.37717
16831.70995,12797.67476
17617.22071,12791.75762
15749.96395,12801.81976
17335.2543,12796.66323
16578.84437,12805.91964
17193.22727,12803.33636
17690.86713,12812.19508
16668.44575,12818.72825
17320.2954,12820.0904
17060.44003,12814.91597
17533.46864,12819.72401
17223.49598,12824.45177
17752.62825,12825.1708
16435.23824,12819.39185
16902.63176,12827.34189
17788.35924,12838.15071
15882.28856,12828.84421
16617.34357,12831.07602
16000.61304,12822.21739
16748.13428,12834.4958
16014.71174,12825.67972
16562.79404,12847.01551
17674.3195,12829.88797
17153.37743,12839.4321
16638.90981,12845.05854
17502.37262,12842.73164
16441.4375,12842.16406
16528.63926,12841.36074
16072.71602,12843.89249
16715.97771,12851.86999
16851.36952,12852.20992
17652.45842,12849.26634
16668.56725,12859.48115
17313.74978,12853.20087
17107.2966,12856.05969
17532.20917,12848.13181
17193.55933,12862.71309
17468.34002,12857.61457
16068.51227,12863.97699
16584.99587,12859.6405
16614.50314,12871.54717
17773.28195,12871.42356
16986.66159,12882.80354
17515.50962,12868.46841
17650.30128,12875.76538
15920.76645,12879.4087
16784.44029,12889.32031
15885.4726,12880.24201
17744.06093,12891.57095
16557.12112,12891.90399
16265.00691,12896.82527
16455.6997,12897.97698
17652.22042,12901.50271
16314.16889,12895.05333
17148.29485,12913.32452
17271.1137,12905.44995
16228.96188,12900.24664
16639.95121,12912.18841
16865.61037,12906.70205
16842.16821,12908.73937
17217.88257,12914.74404
17399.49648,12916.46362
16759.82294,12916
16576.18735,12936.41782
16721.67845,12931.92256
17102.69884,12930.58378
16528.1786,12943.51918
16078.91686,12936.62312
17537.59326,12942.77379
16610.62357,12938.10646
16655.03126,12955.28051
17086.81002,12955.78537
17153.74163,12947.83732
16829.55356,12960.25944
16482.52922,12966.80137
16610.38304,12967.76238
17060.62271,12951.64835
17476.04446,12961.1099
17307.97484,12962.36298
16215.73691,12971.16598
16751.3914,12973.91973
17277.31619,12976.32924
17026.41555,12979.49882
17442.44057,12986.12991
17626.46671,12979.05716
16129.10097,12975.7811
17124.50895,12979.32799
17406.78026,12974.96276
17085.66991,12991.93
16444.26323,12988.72284
17053.70866,12980.6811
17196.66053,12984.04499
17323.96429,12997.65201
16517.40674,12989.3342
16666.48524,13001.04654
16585.04711,12992.94218
16820.5422,13008.04864
17403.94509,13003.57611
16611.94985,12995.52212
16475.6016,13021.1438
17301.46711,12998.13487
17132.31382,13013.56423
16271.27446,13016.08751
16517.66346,13006.125
16585.58,13007.25333
16607.82079,13007.16129
17565.34252,13014.91145
17422.51738,13028.06793
16431.70943,13022.51728
16503.87599,13012.22955
17197.23767,13025.53453
17168.35095,13018.5222
16943.71899,13018.20506
17095.44464,13025.10381
16557.95904,13017.70307
17633.13298,13037.52962
17234.67186,13037.06289
16581.27156,13035.48079
16403.99676,13030.93528
16554.46599,13033.36395
16521.1748,13046.3734
17121.33201,13039.69384
16910.70797,13049.59654
17012.17381,13056.92962
17497.50831,13057.03385
16643.94073,13068.47877
16827.03309,13047.70588
16975.54292,13058.90412
17587.85055,13060.73804
16478.55911,13067.79383
16821.37815,13058.73109
16388.22796,13069.11373
16432.10585,13057.40111
16534.77573,13083.43128
17056.72118,13077.50204
17468.82694,13089.41172
16714.35646,13079.84791
16997.99443,13080.73259
16906.46283,13083.88079
16608.53917,13082.66359
17300.16273,13086.19503
16581.69763,13094.17737
16287.49607,13098.57592
16412.0019,13100.46578
16975.89919,13101.77536
16447.03193,13094.94118
16497.45195,13108.75455
17260.51718,13113.36832
16454.24862,13119.05501
17116.234,13112.506
16379.40463,13126.81551
16949.05806,13126.96237
17431.15447,13133.00439
16422.37068,13137.43022
16585.76978,13134.50879
16966.4386,13131.56579
17204.48642,13141.23003
17536.68284,13147.94785
16477.90888,13136.67991
16551.02278,13145.48681
17496.07595,13158.33273
16339.97295,13153.42123
17325.75946,13154.08281
16897.46828,13158.47508
16370.80085,13171.6023
17240.78219,13162.38633
16477.85965,13167.52934
16774.38754,13170.97568
17119.12562,13168.67603
16406.49259,13162.81481
16531.45209,13178.17181
16408.12367,13173.19081
17376.68532,13191.8863
16882.10022,13182.34251
17155.01799,13179.74513
17285.05348,13194.43553
16395.0678,13183.35169
16416.63119,13201.90391
17243.65847,13188.78689
16465.90913,13210.70763
17214.33356,13204.51932
16621.42177,13205.87188
16859.98142,13208.06704
17415.41074,13205.1876
16918.73256,13218.03953
17083.97039,13216.98684
17351.33751,13239.3666
17113.49908,13237.31147
17470.07223,13242.13156
16825.55715,13245.3123
17152.61437,13245.2419
16675.1112,13251.30811
17187.1283,13253.28019
17073.11864,13257.047
17431.28905,13269.75765
16549.83724,13263.0135
17232.39067,13265.49847
17393.31471,13261.69191
16969.92223,13284.25343
16923.29944,13285
16815.51197,13307.74131
16780.26337,13294.88713
16719.06774,13315.97823
17101.79597,13309.23606
16870.32418,13319.04882
17237.42246,13335.31017
17090.50659,13343.50604
16745.32784,13347.12655
17055.66561,13338.70523
16994.4604,13361.12794
17120.47813,13375.99903
17311.69759,13365.23368
16680.1279,13376.10287
16706.42095,13382.46286
16800.10437,13380.95634
17295.507,13399.75428
17146.67364,13378.75314
16807.49337,13412.7651
17367.63506,13422.26897
16839.9651,13419.14136
16742.7907,13422.88014
16944.8197,13431.95659
17177.0083,13431.6476
17115.92792,13446.35132
17257.61495,13448.78412
16871.24266,13448.31928
16983.10647,13459.12804
17187.44019,13468.91165
17227.4519,13469.17493
17298.59619,13486.0007
17144.40269,13480.92484
17211.73237,13482.48921
16889.69774,13497.11429
16946.98246,13495.39693
17015.6325,13507.71602
17197.60116,13512.24711
16939.00193,13519.47881
17112.62741,13524.90798
17175.69382,13521.83146
17293.52645,13523.4131
17145.60759,13538.71203
17275.128,13552.73309
17032.99047,13557.74265
17306.98343,13590.54819
17043.80371,13595.83722
17118.47852,13596.01758
17244.49261,13597.19951
17229.11848,13627.87982
17172.12353,13624.39244
17275.83996,13628.95076
17258.43844,13652.16955
17111.4,13651.05682
17214.03653,13656.22831
17159.19494,13675.05585
17264.46834,13697.71206
17242.49565,13726.26957
